"date","item","price"
2022-01-07,"StockB",51.2429948202896
2022-01-08,"StockB",51.8757275775499
2022-01-09,"StockB",54.745932079892
2022-01-10,"StockB",54.9309457650515
2022-01-11,"StockB",56.6615260027442
2022-01-12,"StockB",57.8336479597826
2022-01-13,"StockB",56.1015105266066
2022-01-14,"StockB",55.8648415482093
2022-01-15,"StockB",57.8427338527309
2022-01-16,"StockB",59.1768780171247
2022-01-17,"StockB",59.8925722294764
2022-01-18,"StockB",60.6282435975418
2022-01-19,"StockB",59.9111356472276
2022-01-20,"StockB",57.9520576772113
2022-01-21,"StockB",59.9151963634583
2022-01-22,"StockB",57.8048671259579
2022-01-23,"StockB",56.4165232463992
2022-01-24,"StockB",57.3799707351789
2022-01-25,"StockB",55.5066789110945
2022-01-26,"StockB",54.6988732911853
2022-01-27,"StockB",52.9446740310116
2022-01-28,"StockB",53.895669367605
2022-01-29,"StockB",54.5851388925622
2022-01-30,"StockB",55.2379659324727
2022-01-31,"StockB",55.9216630906912
2022-02-01,"StockB",56.7775317102596
2022-02-02,"StockB",57.7565664482154
2022-02-03,"StockB",54.823574113204
2022-02-04,"StockB",54.6203495711642
2022-02-05,"StockB",54.8090452899921
2022-02-06,"StockB",55.9160595939637
2022-02-07,"StockB",54.1548304799558
2022-02-08,"StockB",53.4254301952319
2022-02-09,"StockB",51.8349657091052
2022-02-10,"StockB",53.4408260281697
2022-02-11,"StockB",55.3794349029837
2022-02-12,"StockB",56.5809499910225
2022-02-13,"StockB",54.7673449171571
2022-02-14,"StockB",55.465273092262
2022-02-15,"StockB",57.2109468718334
2022-02-16,"StockB",57.4828583429381
2022-02-17,"StockB",56.6536943435942
2022-02-18,"StockB",55.0445169826771
2022-02-19,"StockB",54.0665627893369
2022-02-20,"StockB",55.1588353232609
2022-02-21,"StockB",54.531343672688
2022-02-22,"StockB",54.8927660825981
2022-02-23,"StockB",56.8551847761036
2022-02-24,"StockB",57.7426871868078
2022-02-25,"StockB",59.8096963590181
2022-02-26,"StockB",57.2773266550275
2022-02-27,"StockB",56.8763122354568
2022-02-28,"StockB",56.9939142646951
2022-03-01,"StockB",57.8817982021079
2022-03-02,"StockB",56.1479882698144
2022-03-03,"StockB",57.3772655529853
2022-03-04,"StockB",57.8583506672288
2022-03-05,"StockB",58.2740596876359
2022-03-06,"StockB",59.0567868750435
2022-03-07,"StockB",58.902249215228
2022-03-08,"StockB",60.3105683629767
2022-03-09,"StockB",61.3029130235739
2022-03-10,"StockB",61.0975989623223
2022-03-11,"StockB",62.6781644913334
2022-03-12,"StockB",63.1370025187527
2022-03-13,"StockB",64.1601296179119
2022-03-14,"StockB",63.2888631554755
2022-03-15,"StockB",65.6795109109544
2022-03-16,"StockB",65.6935274944294
2022-03-17,"StockB",66.9852916477697
2022-03-18,"StockB",66.8551168589306
2022-03-19,"StockB",66.4556719984597
2022-03-20,"StockB",67.6523293663797
2022-03-21,"StockB",65.295404399493
2022-03-22,"StockB",66.032953621184
2022-03-23,"StockB",66.6433031806762
2022-03-24,"StockB",62.6203091269895
2022-03-25,"StockB",63.1928751197893
2022-03-26,"StockB",59.9602484987688
2022-03-27,"StockB",60.9699550641079
2022-03-28,"StockB",60.3090844640361
2022-03-29,"StockB",59.2866792261838
2022-03-30,"StockB",59.2964097714248
2022-03-31,"StockB",61.3759878389008
2022-04-01,"StockB",60.4430032230739
2022-04-02,"StockB",61.3001581639971
2022-04-03,"StockB",61.8318949666299
2022-04-04,"StockB",60.0826170229176
2022-04-05,"StockB",57.4910839969166
2022-04-06,"StockB",54.5222053400579
2022-04-07,"StockB",55.3691166572597
2022-04-08,"StockB",55.3370035649628
2022-04-09,"StockB",58.1328611203787
2022-04-10,"StockB",59.0133737827733
2022-04-11,"StockB",60.3079176193972
2022-04-12,"StockB",62.3294929973996
2022-04-13,"StockB",61.5984143504522
2022-04-14,"StockB",62.3835612427949
2022-04-15,"StockB",63.7067511481611
2022-04-16,"StockB",65.7807786801657
2022-04-17,"StockB",66.9447553996552
2022-04-18,"StockB",67.5964761592112
2022-04-19,"StockB",66.3141400883044
2022-04-20,"StockB",67.4284806297409
2022-04-21,"StockB",68.1988794383684
2022-04-22,"StockB",69.1702548189287
2022-04-23,"StockB",69.8257223872871
2022-04-24,"StockB",69.5429653202221
2022-04-25,"StockB",69.4476664725711
2022-04-26,"StockB",70.4987126424934
2022-04-27,"StockB",70.7761599028802
2022-04-28,"StockB",69.5509970413897
2022-04-29,"StockB",69.1357583616812
2022-04-30,"StockB",67.1770697754164
2022-05-01,"StockB",65.7465219214131
2022-05-02,"StockB",65.5496053162098
2022-05-03,"StockB",62.8724064816474
2022-05-04,"StockB",60.35959276976
2022-05-05,"StockB",62.0334405689142
2022-05-06,"StockB",61.188512182597
2022-05-07,"StockB",58.4309745882698
2022-05-08,"StockB",58.2816797291263
2022-05-09,"StockB",60.2832836299586
2022-05-10,"StockB",61.2966650753605
2022-05-11,"StockB",61.978739872891
2022-05-12,"StockB",63.7743587413108
2022-05-13,"StockB",62.6371065796594
2022-05-14,"StockB",63.7516403666875
2022-05-15,"StockB",62.8910119430192
2022-05-16,"StockB",62.912158222563
2022-05-17,"StockB",66.2538562015731
2022-05-18,"StockB",67.728007795137
2022-05-19,"StockB",68.9000193657129
2022-05-20,"StockB",67.2575274979856
2022-05-21,"StockB",66.0981736179936
2022-05-22,"StockB",69.5443483383859
2022-05-23,"StockB",67.924397192426
2022-05-24,"StockB",68.2661162553536
2022-05-25,"StockB",69.6249728448092
2022-05-26,"StockB",71.1731098033226
2022-05-27,"StockB",72.8267778197014
2022-05-28,"StockB",72.6020843348736
2022-05-29,"StockB",71.3906042891936
2022-05-30,"StockB",70.9497184397107
2022-05-31,"StockB",69.6165714269015
2022-06-01,"StockB",70.577174541574
2022-06-02,"StockB",72.2777070842131
2022-06-03,"StockB",75.4885274129534
2022-06-04,"StockB",76.057698987351
2022-06-05,"StockB",74.7655269215605
2022-06-06,"StockB",76.3222392160503
2022-06-07,"StockB",77.6993775565932
2022-06-08,"StockB",77.362004512739
2022-06-09,"StockB",75.0452221569305
2022-06-10,"StockB",76.2071870000214
2022-06-11,"StockB",77.9209035934839
2022-06-12,"StockB",77.4982418474249
2022-06-13,"StockB",78.322606074962
2022-06-14,"StockB",77.9287703628362
2022-06-15,"StockB",78.9722432305425
2022-06-16,"StockB",78.8163071584702
2022-06-17,"StockB",78.3192933625901
2022-06-18,"StockB",78.5067241098859
2022-06-19,"StockB",78.1016161374125
2022-06-20,"StockB",77.2350903907311
2022-06-21,"StockB",76.7811849938675
2022-06-22,"StockB",76.7889567653792
2022-06-23,"StockB",77.1201994764569
2022-06-24,"StockB",79.4388349088956
2022-06-25,"StockB",77.4218381624654
2022-06-26,"StockB",77.142409586636
2022-06-27,"StockB",78.1096942783072
2022-06-28,"StockB",80.7727256334715
2022-06-29,"StockB",81.4317471773948
2022-06-30,"StockB",81.4311170526817
2022-07-01,"StockB",80.9897816882871
2022-07-02,"StockB",81.6312439344496
2022-07-03,"StockB",83.1348308147442
2022-07-04,"StockB",82.8790433489251
2022-07-05,"StockB",83.1446854591949
2022-07-06,"StockB",83.4900899754115
2022-07-07,"StockB",84.604006426726
2022-07-08,"StockB",86.291077037263
2022-07-09,"StockB",86.7298182626725
2022-07-10,"StockB",86.6355622553517
2022-07-11,"StockB",88.7475569536646
2022-07-12,"StockB",89.0143581300729
2022-07-13,"StockB",91.4011360982632
2022-07-14,"StockB",91.3282521118338
2022-07-15,"StockB",92.2691365581244
2022-07-16,"StockB",89.9700036667565
2022-07-17,"StockB",89.8214157247504
2022-07-18,"StockB",89.8087239148091
2022-07-19,"StockB",88.6912057886842
2022-07-20,"StockB",87.1573664620508
2022-07-21,"StockB",88.5996054158785
2022-07-22,"StockB",89.9908435167701
2022-07-23,"StockB",88.0627455245004
2022-07-24,"StockB",88.7193137169019
2022-07-25,"StockB",87.0704957369693
2022-07-26,"StockB",85.513885897697
2022-07-27,"StockB",86.3220045700965
2022-07-28,"StockB",85.3129685699569
2022-07-29,"StockB",86.8231885431402
2022-07-30,"StockB",86.9009739417532
2022-07-31,"StockB",87.7251974054318
2022-08-01,"StockB",86.9597573586026
2022-08-02,"StockB",85.2529253561872
2022-08-03,"StockB",86.6450537176913
2022-08-04,"StockB",87.0221609550354
2022-08-05,"StockB",86.6835593158533
2022-08-06,"StockB",86.8074123056719
2022-08-07,"StockB",88.8162748195708
2022-08-08,"StockB",87.7890248676407
2022-08-09,"StockB",86.6849122009459
2022-08-10,"StockB",85.7754896218849
2022-08-11,"StockB",83.4180027195701
2022-08-12,"StockB",84.6674449258257
2022-08-13,"StockB",84.9759993959421
2022-08-14,"StockB",85.306757357269
2022-08-15,"StockB",85.2617363257474
2022-08-16,"StockB",84.5164956636113
2022-08-17,"StockB",83.3013677429469
2022-08-18,"StockB",84.5991523478859
2022-08-19,"StockB",82.4798753385057
2022-08-20,"StockB",83.1603237514538
2022-08-21,"StockB",81.9914062753173
2022-08-22,"StockB",82.4348715971355
2022-08-23,"StockB",81.3438358138503
2022-08-24,"StockB",80.5788232898242
2022-08-25,"StockB",83.2528721653647
2022-08-26,"StockB",84.275296093765
2022-08-27,"StockB",81.0779505573515
2022-08-28,"StockB",81.287569181502
2022-08-29,"StockB",80.6298497771162
2022-08-30,"StockB",78.9449104954497
2022-08-31,"StockB",79.2795893310965
2022-09-01,"StockB",79.4945376051255
2022-09-02,"StockB",79.0217777462734
2022-09-03,"StockB",82.0008330972796
2022-09-04,"StockB",78.6477979970547
2022-09-05,"StockB",79.9251270779725
2022-09-06,"StockB",79.5115921722786
2022-09-07,"StockB",80.5163622881477
2022-09-08,"StockB",79.8553657371896
2022-09-09,"StockB",78.984568893522
2022-09-10,"StockB",76.4389993939301
2022-09-11,"StockB",76.144826751521
2022-09-12,"StockB",79.8829454535566
2022-09-13,"StockB",81.3874987657506
2022-09-14,"StockB",83.9208569994909
2022-09-15,"StockB",85.3133049769619
2022-09-16,"StockB",87.0496990389047
2022-09-17,"StockB",88.4240136606534
2022-09-18,"StockB",89.157102308301
2022-09-19,"StockB",88.3033091473055
2022-09-20,"StockB",87.5239070413203
2022-09-21,"StockB",85.1426470467574
2022-09-22,"StockB",85.1539204759374
2022-09-23,"StockB",86.5229539897225
2022-09-24,"StockB",88.0908378245116
2022-09-25,"StockB",88.2535368811947
2022-09-26,"StockB",87.4520954553618
2022-09-27,"StockB",92.4078716203396
2022-09-28,"StockB",93.5328999172153
2022-09-29,"StockB",95.683762874534
2022-09-30,"StockB",95.197241913533
2022-10-01,"StockB",95.1603054729511
2022-10-02,"StockB",95.8532161195112
2022-10-03,"StockB",98.3879995874336
2022-10-04,"StockB",97.9407877692494
2022-10-05,"StockB",99.241211269424
2022-10-06,"StockB",96.1189893179437
2022-10-07,"StockB",95.3781076668213
2022-10-08,"StockB",93.4600940516763
2022-10-09,"StockB",95.1501381277119
2022-10-10,"StockB",94.9234584952915
2022-10-11,"StockB",94.3578973722814
2022-10-12,"StockB",96.4315471415793
2022-10-13,"StockB",98.1259564289393
2022-10-14,"StockB",96.7989246237381
2022-10-15,"StockB",97.4607243551525
2022-10-16,"StockB",95.6380575023842
2022-10-17,"StockB",94.9446349660674
2022-10-18,"StockB",97.3895014217878
2022-10-19,"StockB",99.5846933487835
2022-10-20,"StockB",101.268221481984
2022-10-21,"StockB",100.431865652488
2022-10-22,"StockB",97.6297184470749
2022-10-23,"StockB",95.8861711710387
2022-10-24,"StockB",97.33500595798
2022-10-25,"StockB",96.9191541287323
2022-10-26,"StockB",93.6952419103804
2022-10-27,"StockB",93.4449606788057
2022-10-28,"StockB",95.5803195104925
2022-10-29,"StockB",96.5655224712718
2022-10-30,"StockB",95.3536346559777
2022-10-31,"StockB",93.0547596778802
2022-11-01,"StockB",91.834938839425
2022-11-02,"StockB",91.9067303464073
2022-11-03,"StockB",93.2588408977754
2022-11-04,"StockB",90.36893066559
2022-11-05,"StockB",91.9237332985012
2022-11-06,"StockB",91.9519198883832
2022-11-07,"StockB",92.8265883427919
2022-11-08,"StockB",90.3667049979396
2022-11-09,"StockB",89.3867234277564
2022-11-10,"StockB",88.7343721438581
2022-11-11,"StockB",90.3202091663216
2022-11-12,"StockB",91.8824702374147
2022-11-13,"StockB",92.5551059262872
2022-11-14,"StockB",94.9814241987231
2022-11-15,"StockB",94.228307399105
2022-11-16,"StockB",95.7671131897659
2022-11-17,"StockB",95.7332031450798
2022-11-18,"StockB",94.7521900008152
2022-11-19,"StockB",96.1572600583115
2022-11-20,"StockB",98.2489105545857
2022-11-21,"StockB",99.586286178863
2022-11-22,"StockB",98.8421809957296
2022-11-23,"StockB",98.157499544497
2022-11-24,"StockB",100.244013314706
2022-11-25,"StockB",100.793252924333
2022-11-26,"StockB",102.057613893314
2022-11-27,"StockB",101.569560917818
2022-11-28,"StockB",103.481113322515
2022-11-29,"StockB",102.287980605071
2022-11-30,"StockB",103.246007886371
2022-12-01,"StockB",102.040245438019
2022-12-02,"StockB",98.3663829131406
2022-12-03,"StockB",96.3719466471211
2022-12-04,"StockB",96.5963894459364
2022-12-05,"StockB",97.9407735703751
2022-12-06,"StockB",95.3338204457329
2022-12-07,"StockB",93.4766837423536
2022-12-08,"StockB",96.1435027372168
2022-12-09,"StockB",95.5126537124819
2022-12-10,"StockB",96.2912039103778
2022-12-11,"StockB",95.5208009283118
2022-12-12,"StockB",95.0929266005846
2022-12-13,"StockB",95.2437929104924
2022-12-14,"StockB",95.2802356746909
2022-12-15,"StockB",95.0113953581279
2022-12-16,"StockB",94.3267006304122
2022-12-17,"StockB",89.7749092957142
2022-12-18,"StockB",92.5978925462147
2022-12-19,"StockB",95.3035288585793
2022-12-20,"StockB",93.6719062460004
2022-12-21,"StockB",93.4397449628355
2022-12-22,"StockB",95.5226579199042
2022-12-23,"StockB",97.0400929544825
2022-12-24,"StockB",98.9749953826012
2022-12-25,"StockB",97.3873750053615
2022-12-26,"StockB",101.273277149658
2022-12-27,"StockB",99.5930872100029
2022-12-28,"StockB",100.743961722828
2022-12-29,"StockB",100.975875693496
2022-12-30,"StockB",100.390310216553
2022-12-31,"StockB",99.8411865192818
2023-01-01,"StockB",98.3740913004853
2023-01-02,"StockB",100.828080994121
2023-01-03,"StockB",100.982350835765
2023-01-04,"StockB",101.391177759586
2023-01-05,"StockB",101.725627009178
2023-01-06,"StockB",101.182870879586
2023-01-07,"StockB",99.5018390124539
2023-01-08,"StockB",99.9024284769798
2023-01-09,"StockB",96.7819693020415
2023-01-10,"StockB",94.674118887788
2023-01-11,"StockB",93.0795238453805
2023-01-12,"StockB",91.4815055513719
2023-01-13,"StockB",91.6622887762226
2023-01-14,"StockB",94.0800200987097
2023-01-15,"StockB",91.8270338826122
2023-01-16,"StockB",92.4975479135071
2023-01-17,"StockB",93.8668650434887
2023-01-18,"StockB",92.4025667400554
2023-01-19,"StockB",92.3433676377716
2023-01-20,"StockB",93.5987839917047
2023-01-21,"StockB",93.2355203378837
2023-01-22,"StockB",92.9244938170068
2023-01-23,"StockB",93.4060840038228
2023-01-24,"StockB",93.3360641238229
2023-01-25,"StockB",92.522584788914
2023-01-26,"StockB",92.3346622597227
2023-01-27,"StockB",95.1789219483024
2023-01-28,"StockB",96.5094249677115
2023-01-29,"StockB",95.15752935847
2023-01-30,"StockB",93.310152924973
2023-01-31,"StockB",92.7901795639491
2023-02-01,"StockB",94.8033416153711
2023-02-02,"StockB",95.2623602929965
2023-02-03,"StockB",94.2301024377355
2023-02-04,"StockB",95.5734542894626
2023-02-05,"StockB",95.3933987063782
2023-02-06,"StockB",93.7323809574411
2023-02-07,"StockB",94.4441696387588
2023-02-08,"StockB",96.750383854027
2023-02-09,"StockB",97.4220863012262
2023-02-10,"StockB",97.7300868579346
2023-02-11,"StockB",96.7657221653091
2023-02-12,"StockB",97.6383199616133
2023-02-13,"StockB",96.0524641592778
2023-02-14,"StockB",93.5927406225564
2023-02-15,"StockB",93.5477114698158
2023-02-16,"StockB",93.5158212111172
2023-02-17,"StockB",97.0834045091215
2023-02-18,"StockB",95.2788835472836
2023-02-19,"StockB",95.5552430323072
2023-02-20,"StockB",96.7828226727405
2023-02-21,"StockB",98.3787119389143
2023-02-22,"StockB",98.3826252119253
2023-02-23,"StockB",97.2877409997814
2023-02-24,"StockB",97.2090649219764
2023-02-25,"StockB",100.138698909882
2023-02-26,"StockB",100.882807422146
2023-02-27,"StockB",97.8360918133088
2023-02-28,"StockB",99.9912805062842
2023-03-01,"StockB",100.822034497657
2023-03-02,"StockB",100.791676839901
2023-03-03,"StockB",100.784881408235
2023-03-04,"StockB",100.580196828545
2023-03-05,"StockB",100.985036049978
2023-03-06,"StockB",100.249235650423
2023-03-07,"StockB",100.684752527913
2023-03-08,"StockB",99.3077184906815
2023-03-09,"StockB",99.6279388035937
2023-03-10,"StockB",101.308194934593
2023-03-11,"StockB",102.092004105074
2023-03-12,"StockB",103.662628619751
2023-03-13,"StockB",102.046325477047
2023-03-14,"StockB",102.148514653756
2023-03-15,"StockB",103.094390107839
2023-03-16,"StockB",101.512382806239
2023-03-17,"StockB",103.881104311827
2023-03-18,"StockB",102.348892295349
2023-03-19,"StockB",102.615670358107
2023-03-20,"StockB",102.86341885364
2023-03-21,"StockB",103.06592430659
2023-03-22,"StockB",102.770287431125
2023-03-23,"StockB",103.465192611844
2023-03-24,"StockB",101.938445873998
2023-03-25,"StockB",100.024399591663
2023-03-26,"StockB",99.0625466344935
2023-03-27,"StockB",98.9965604787218
2023-03-28,"StockB",100.901682209257
2023-03-29,"StockB",103.302863419054
2023-03-30,"StockB",103.802085612871
2023-03-31,"StockB",104.394473046911
2023-04-01,"StockB",104.049005721452
2023-04-02,"StockB",104.141085347531
2023-04-03,"StockB",102.054266555879
2023-04-04,"StockB",102.509167149222
2023-04-05,"StockB",101.725836775782
2023-04-06,"StockB",102.247854935433
2023-04-07,"StockB",101.748882926701
2023-04-08,"StockB",100.776459324446
2023-04-09,"StockB",100.467792259243
2023-04-10,"StockB",99.9374348932926
2023-04-11,"StockB",101.599302205056
2023-04-12,"StockB",101.933114328712
2023-04-13,"StockB",102.601851467942
2023-04-14,"StockB",100.76057108924
2023-04-15,"StockB",103.025803653682
2023-04-16,"StockB",103.284859315424
2023-04-17,"StockB",102.020437210319
2023-04-18,"StockB",102.504007178489
2023-04-19,"StockB",103.829658223256
2023-04-20,"StockB",101.774142515804
2023-04-21,"StockB",104.32930297085
2023-04-22,"StockB",104.112256913082
2023-04-23,"StockB",105.814013084055
2023-04-24,"StockB",105.942405062689
2023-04-25,"StockB",105.463770795839
2023-04-26,"StockB",102.731390725898
2023-04-27,"StockB",101.101132398017
2023-04-28,"StockB",101.059121948141
2023-04-29,"StockB",102.320900765817
2023-04-30,"StockB",99.5183827845851
2023-05-01,"StockB",101.601544453071
2023-05-02,"StockB",103.720030149526
2023-05-03,"StockB",102.02505576566
2023-05-04,"StockB",102.753506608949
2023-05-05,"StockB",101.223047788918
2023-05-06,"StockB",101.055247820885
2023-05-07,"StockB",102.468241929156
2023-05-08,"StockB",103.790751400704
2023-05-09,"StockB",102.536989495253
2023-05-10,"StockB",101.97703481354
2023-05-11,"StockB",100.532789457044
2023-05-12,"StockB",101.062104946902
2023-05-13,"StockB",98.7434922002511
2023-05-14,"StockB",94.819504037924
2023-05-15,"StockB",97.0442224607333
2023-05-16,"StockB",100.474431830225
2023-05-17,"StockB",99.8118815198671
2023-05-18,"StockB",100.973535250509
2023-05-19,"StockB",100.982281074945
2023-05-20,"StockB",103.213751774519
2023-05-21,"StockB",104.064967673373
2023-05-22,"StockB",104.390463621047
2023-05-23,"StockB",101.711758943398
2023-05-24,"StockB",103.356192464595
2023-05-25,"StockB",102.849912042025
2023-05-26,"StockB",100.764676914952
2023-05-27,"StockB",100.481981917582
2023-05-28,"StockB",100.311814677894
2023-05-29,"StockB",101.920624986893
2023-05-30,"StockB",100.189530938497
2023-05-31,"StockB",99.3730654975193
2023-06-01,"StockB",101.625245390094
2023-06-02,"StockB",103.683244043249
2023-06-03,"StockB",105.448065859103
2023-06-04,"StockB",107.960351777124
2023-06-05,"StockB",108.286398246869
2023-06-06,"StockB",107.433572716565
2023-06-07,"StockB",108.28637880936
2023-06-08,"StockB",109.894463498099
2023-06-09,"StockB",113.534913405305
2023-06-10,"StockB",110.607439906238
2023-06-11,"StockB",111.037293460839
2023-06-12,"StockB",112.039485335143
2023-06-13,"StockB",111.977587352103
2023-06-14,"StockB",109.660853979375
2023-06-15,"StockB",110.793105317504
2023-06-16,"StockB",109.644476705608
2023-06-17,"StockB",110.423268953854
2023-06-18,"StockB",111.804596512881
2023-06-19,"StockB",113.750532028593
2023-06-20,"StockB",111.433736332514
2023-06-21,"StockB",113.076349104783
2023-06-22,"StockB",111.960877069364
2023-06-23,"StockB",110.047347858591
2023-06-24,"StockB",112.03882885747
2023-06-25,"StockB",113.778218817367
2023-06-26,"StockB",113.43434391581
2023-06-27,"StockB",114.593654975167
2023-06-28,"StockB",113.323166363033
2023-06-29,"StockB",113.116618994455
2023-06-30,"StockB",112.996034143813
2023-07-01,"StockB",112.594924062057
2023-07-02,"StockB",113.716072166803
2023-07-03,"StockB",116.042063470047
2023-07-04,"StockB",115.378406875879
2023-07-05,"StockB",115.349419197345
2023-07-06,"StockB",117.824555221093
2023-07-07,"StockB",117.350992265304
2023-07-08,"StockB",113.464935009393
2023-07-09,"StockB",114.255910689065
2023-07-10,"StockB",112.946208672398
2023-07-11,"StockB",111.468401063392
2023-07-12,"StockB",113.619626283769
2023-07-13,"StockB",117.311623294292
2023-07-14,"StockB",115.771949482187
2023-07-15,"StockB",117.338487254687
2023-07-16,"StockB",117.217265497133
2023-07-17,"StockB",117.449976685963
2023-07-18,"StockB",119.303331738148
2023-07-19,"StockB",119.643843515809
2023-07-20,"StockB",118.386795485018
2023-07-21,"StockB",117.701182172904
2023-07-22,"StockB",118.750385055852
2023-07-23,"StockB",115.266464058062
2023-07-24,"StockB",116.929330630835
2023-07-25,"StockB",114.598605482587
2023-07-26,"StockB",114.651502076814
2023-07-27,"StockB",114.385963610426
2023-07-28,"StockB",116.345567839463
2023-07-29,"StockB",116.648841812048
2023-07-30,"StockB",116.821750514406
2023-07-31,"StockB",117.888954227694
2023-08-01,"StockB",116.668432393408
2023-08-02,"StockB",116.394584109308
2023-08-03,"StockB",118.18096073002
2023-08-04,"StockB",119.22617116149
2023-08-05,"StockB",117.332926101361
2023-08-06,"StockB",118.309860652477
2023-08-07,"StockB",116.263476215572
2023-08-08,"StockB",115.386010009992
2023-08-09,"StockB",117.222390585778
2023-08-10,"StockB",113.865822822609
2023-08-11,"StockB",111.217301536288
2023-08-12,"StockB",113.189360545527
2023-08-13,"StockB",111.987171369448
2023-08-14,"StockB",113.872731897317
2023-08-15,"StockB",113.640356596183
2023-08-16,"StockB",114.302020113727
2023-08-17,"StockB",115.541938448171
2023-08-18,"StockB",114.585120644131
2023-08-19,"StockB",114.148234259411
2023-08-20,"StockB",113.545588504942
2023-08-21,"StockB",117.789714918976
2023-08-22,"StockB",117.998935522622
2023-08-23,"StockB",118.728136157289
2023-08-24,"StockB",118.237005845878
2023-08-25,"StockB",117.894319881896
2023-08-26,"StockB",119.982451885182
2023-08-27,"StockB",119.494126380876
2023-08-28,"StockB",119.544330835017
2023-08-29,"StockB",120.129774081228
2023-08-30,"StockB",119.502188463672
2023-08-31,"StockB",122.460784697937
2023-09-01,"StockB",120.338095279605
2023-09-02,"StockB",123.375034749374
2023-09-03,"StockB",122.867646916055
2023-09-04,"StockB",124.923326386329
2023-09-05,"StockB",121.944560269818
2023-09-06,"StockB",123.398681201961
2023-09-07,"StockB",124.733328099426
2023-09-08,"StockB",122.846502642086
2023-09-09,"StockB",121.714016824351
2023-09-10,"StockB",122.024304092557
2023-09-11,"StockB",123.760057235752
2023-09-12,"StockB",122.631058279709
2023-09-13,"StockB",122.314869281129
2023-09-14,"StockB",124.691889683595
2023-09-15,"StockB",123.020868822318
2023-09-16,"StockB",124.462559793393
2023-09-17,"StockB",125.155712077246
2023-09-18,"StockB",123.516990284411
2023-09-19,"StockB",122.535188521151
2023-09-20,"StockB",123.730104786604
2023-09-21,"StockB",124.123543935672
2023-09-22,"StockB",126.281191351873
2023-09-23,"StockB",125.398515408736
2023-09-24,"StockB",122.846783864167
2023-09-25,"StockB",124.438524253884
2023-09-26,"StockB",123.545591826233
2023-09-27,"StockB",123.746102616467
2023-09-28,"StockB",126.344665337244
2023-09-29,"StockB",125.989044258778
2023-09-30,"StockB",128.333377249873
2023-10-01,"StockB",126.707667774974
2023-10-02,"StockB",128.115934629149
2023-10-03,"StockB",128.506133446955
2023-10-04,"StockB",127.420976137928
2023-10-05,"StockB",125.520962729594
2023-10-06,"StockB",125.655928224985
2023-10-07,"StockB",126.058675368666
2023-10-08,"StockB",126.494845594218
2023-10-09,"StockB",127.320129627566
2023-10-10,"StockB",126.649401278601
2023-10-11,"StockB",125.901995695316
2023-10-12,"StockB",126.277402514008
2023-10-13,"StockB",125.485018756575
2023-10-14,"StockB",127.33386022714
2023-10-15,"StockB",127.615064039799
2023-10-16,"StockB",126.712161565654
2023-10-17,"StockB",124.021822119526
2023-10-18,"StockB",123.076300460682
2023-10-19,"StockB",126.165328738882
2023-10-20,"StockB",125.344185107185
2023-10-21,"StockB",124.110186148406
2023-10-22,"StockB",125.109607402572
2023-10-23,"StockB",125.791547089837
2023-10-24,"StockB",126.938990674724
2023-10-25,"StockB",126.542028046991
2023-10-26,"StockB",128.24600937138
2023-10-27,"StockB",126.507096081083
2023-10-28,"StockB",126.453780929123
2023-10-29,"StockB",125.417570423296
2023-10-30,"StockB",126.458708380322
2023-10-31,"StockB",126.673718522425
2023-11-01,"StockB",128.35828064508
2023-11-02,"StockB",131.466031948552
2023-11-03,"StockB",131.69701524614
2023-11-04,"StockB",130.915090267842
2023-11-05,"StockB",129.699815178064
2023-11-06,"StockB",129.325264204718
2023-11-07,"StockB",129.240861450177
2023-11-08,"StockB",132.248564322258
2023-11-09,"StockB",130.574900008152
2023-11-10,"StockB",128.955073853364
2023-11-11,"StockB",128.363123817888
2023-11-12,"StockB",129.264463013135
2023-11-13,"StockB",130.516130802741
2023-11-14,"StockB",129.174228753878
2023-11-15,"StockB",129.384786663403
2023-11-16,"StockB",129.340447196556
2023-11-17,"StockB",131.153256902195
2023-11-18,"StockB",132.807045256948
2023-11-19,"StockB",132.358624215296
2023-11-20,"StockB",132.447614865289
2023-11-21,"StockB",133.446698785392
2023-11-22,"StockB",130.986459830496
2023-11-23,"StockB",130.541053382276
2023-11-24,"StockB",131.42336270828
2023-11-25,"StockB",130.65851447671
2023-11-26,"StockB",130.588637174687
2023-11-27,"StockB",130.577125871537
2023-11-28,"StockB",129.511646050062
2023-11-29,"StockB",128.039926295795
2023-11-30,"StockB",127.760125443297
2023-12-01,"StockB",127.259583709087
2023-12-02,"StockB",128.530726307579
2023-12-03,"StockB",130.845549626321
2023-12-04,"StockB",130.847666057271
2023-12-05,"StockB",131.465674046009
2023-12-06,"StockB",131.38005107515
2023-12-07,"StockB",132.302090840972
2023-12-08,"StockB",132.64983403439
2023-12-09,"StockB",133.02472728718
2023-12-10,"StockB",134.714099978604
2023-12-11,"StockB",133.252968254511
2023-12-12,"StockB",135.444764274199
2023-12-13,"StockB",135.988432892469
2023-12-14,"StockB",136.279665908537
2023-12-15,"StockB",135.459303131842
2023-12-16,"StockB",135.233486744468
2023-12-17,"StockB",135.814013951113
2023-12-18,"StockB",132.738442565016
2023-12-19,"StockB",131.856159641759
2023-12-20,"StockB",132.755147060217
2023-12-21,"StockB",132.33342438069
2023-12-22,"StockB",131.152633062463
2023-12-23,"StockB",130.219091265761
2023-12-24,"StockB",130.592714814382
